phonetics_id,names,phonetics
10457,dita,DEE-tah
10458,baheer,bah-HEER
10459,geraud,Zhay-roh
10460,stroyev, STROY-yehf
10461,kallio,KAL-lee-oh
10462,gisela,gee-seh-lah
10463,bahad?r,bah-hah-deer
10464,panagiotis,pah-nah-YOH-tees
10465,vucinic, VOO-cheh-neech
10466,baahiya,bah-HEE-yah
10467,ashma,Ash-ma
10468,uzair,Oo-zayr
10469,soromou,saw-raw-MOO
10470,manantsoa,mah-nahn-tsoh-ah
10471,zharmakhan,zhahr-mah-KAHN
10472,hanna,han-uh
10473,bharrat,BAH-raht
10474,shabangu, shah-BAHN-goo
10475,pranas,PRAH-nahs
10476,nyachae, nyahch-EYE
10477,losyukov,loh-syoo-KAWF
10478,ngulube, (n)goo-LOO-bay
10479,ncube,(n)KOO-bay
10480,qiaoyu,Chee-ow-Yoo
10481,izzah,eez-zah
10482,noboru,NOH-BOH-roo
10483,levitte, LEH-veet
10484,reynaud, ray-NOH
10485,hibiki,hee-bee-kee
10486,shifra,SHIF-rah
10487,olivera,oh-lee-VEH-rah
10488,onyia, AWN-yah
10489,kumba,KOOM-bah
10490,felix,FEH-lihks
10491,ahmad,ah-MAHD
10492,raja,RAH-jah
10493,kiyoshi,kee-yoh-shee
10494,slim, SLEEM
10495,marielle,Mah-ree-ehl
10496,daphné,dahf-nay
10497,mudzuri, mood-ZOO-ree
10498,kataja,KAH-tah-yah
10499,yakis, yah-KIHSH
10500,elzahawi,el-zah-HAH-wee
10501,rogelio,roh-HAY-lee-oh
10502,iraj,ih-RAHJ
10503,pleuger, PLOY-ghehr
10504,rajiv,Rah-jiv
10505,haralambos,hah-rah-LAHM-bos
10506,karamjeet,Ka-ram-jeet
10507,hareshbhai,HA-reesh-bhai
10508,ganya,GAH-nyah
10509,izzat,EYE-zaht
10510,engin,ehn-geen
10511,hillel,hihl-LEHL
10512,inthira,in-THEE-rah
10513,tracy,tray-see
10514,ghada,GAH-dah
10515,dodojan,doh-doh-ZHAHN
10516,thaer,THAYR
10517,istaahil,ees-TAH-hil
10518,sinunguruza,sih-noon-goo-ROO-zah
10519,darmono, dahr-MOH-noh
10520,rishwan,rish-wahn
10521,neptune, NEHP-tyoon
10522,yoriko,yoh-ree-koh
10523,ancelin,AH(n)-soo-laa(n)
10524,baocheng,Bow-Chuhng
10525,batmunkh,baht-moonkh
10526,sultan,sool-TAHN
10527,ula,OO-lah
10528,viachorka,vee-CHOHR-kah
10529,stefania,steh-fah-nee-ah
10530,bidzadze,beet-ZAHD-zeh
10531,yitzhak,YEETZ-hahk
10532,ziad,ZEE-ahd
10533,nandita,Nuhn-dee-tah
10534,denis, deh-NEE
10535,pereira,pee-RAY-rah
10536,bumsoo,Boom-soo
10537,mogens,MOH-ehns
10538,lavish,Luh-vish
10539,sudan,soo-DAN
10540,shantay,SHAN-tay
10541,lange, LAWN-ghee
10542,couchepin,KOOSH-pah(n)
10543,jelagat,jeh-LAH-gaht
10544,phoumsavan,poom-seh-WAHN
10545,raquel,rah-kehl
10546,jad,JAD
10547,sejdou, say-DYEW
10548,matijasevic, mah-tee-AH-sheh-vihch
10549,xavier,hah-vee-AIR
10550,ceren,SAHN-chehs
10551,bola,Boh-lah
10552,bucmys, booch-MEES
10553,crean, KREEN
10554,lakshman,Luhksh-muhn
10555,nkirote,nkee-ROH-teh
10556,jaylene,Jay-leen
10557,konstantin,kohn-stahn-TEEN
10558,fitri,FIT-ree
10559,aksu, AHK-soo
10560,algirdas,ahl-GEER-dahs
10561,?layda,ee-lahy-dah
10562,jasvinder,Jahs-vin-der
10563,wallace,VAH-lahs
10564,ravil,rah-VEEL
10565,kaplinsky, kah-PLIHN-skee
10566,iad,ee-AHD
10567,fotopoulou,foh-toh-POO-loo
10568,henriette,Ahn-ree-et
10569,zudi,ZOO-dee
10570,leandro,leh-AN-droh
10571,ubaldo,oo-BAHL-doh
10572,somavia,soh-mah-VEE-ah
10573,prabhjot,Prahb-joht
10574,prods,PRAHDS
10575,spasoje,spah-soh-YEH
10576,viljoen,feel-YOON
10577,shenzhou,SHUHN-JOH
10578,chimamanda,Chee-mah-mahn-dah
10579,frano, FRAH-noh
10580,qiufen,Chee-oo-Fen
10581,mwende,mwen-deh
10582,teodoro,teh-oh-doh-roh
10583,kyrpa,KEER-pah
10584,cairo,KAI-ro
10585,gusenbauer,GOO-sehn-bow-ehr
10586,zuowei,Zwoh-Way
10587,stipetic,STEE-peh-tihch
10588,leczyca,wehn-CHIHT-seh
10589,linkai,Lin-Kigh
10590,svinarov,svee-NAH-rawf
10591,svinarov, svee-NAH-rawf
10592,kavish,Kah-veesh
10593,matzkin,MAHTS-keen
10594,ricardo,hee-KAHR-doh
10595,temaru, TAY-mah-roo
10596,fereidoun,feh-ree-DOON
10597,vasily,vah-SEE-lay
10598,tawia,tah-wee-ah
10599,khulanbaatar,khoo-lahn-baah-tahr
10600,atchara,aht-CHAH-rah
10601,quispe, KEES-pay
10602,ujunwa,Oo-joo-nwah
10603,sharipov,shah-REE-pawf
10604,valls, VAHL-SS
10605,artur,ahr-TOOR
10606,paloma,pah-LOH-mah
10607,qiusheng,Chee-oo-Shuhng
10608,nathaniel,na-THAN-yul
10609,noriega,nohr-ee-A-gah
10610,arevalo,ah-REE-vah-loh
10611,tuvshinbayar,toov-shin-bah-yahr
10612,fashina,Fah-shee-nah
10613,tiawon,TEE-ah-wohn
10614,peter,PEE-trr
10615,rasteghar,rahs-teh-GAHR
10616,masi,mah-see
10617,augustin,Ow-gus-tan
10618,markus,MAR-koos
10619,davoudi, daw-voo-DEE
10620,maximiliano,mahk-see-mee-lee-ah-noh
10621,gyeongsik,Gyoung-sik
10622,kitti ,KIH-tee 
10623,fereshteh,Feh-resh-teh
10624,drazen,DRAH-zhehn
10625,theodoris,theh-oh-DOH-rees
10626,castro, kas-troh
10627,mukhabarat,mook-HAH-bah-RAHT
10628,konate,koh-NAH-tay
10629,qingtao,Ching-Tow
10630,ganesa,gah-neh-sah
10631,mosunmola,Moh-soon-moh-lah
10632,yoriko,YOH-REE-KOH
10633,basayev,bah-SAH-yehf
10634,gobaad,goh-BAHD
10635,faten,FAH-ten
10636,charles,charlz
10637,kirov,KEE-rawf
10638,ojul,oh-JOOL
10639,ismail,ihss-mah-EEL
10640,jayousi,jah-YOO-see
10641,edmundas,ed-MOON-dahs
10642,saadi, SAH-(ah)-dee
10643,sidgmore, SIHJ-morh
10644,bakalli,bah-KAH-lee
10645,zouabri, zoo-WAH-bree
10646,abshir,ab-SHEER
10647,nikolaj,NEE-ko-lai
10648,malak,MAH-lak
10649,ouellet,weh-LEHT
10650,tameka,tuh-MEE-kuh
10651,bomhoff, BOOM-hohf
10652,ayame,ah-yah-meh
10653,litia,lee-tee-ah
10654,claes, KLAHS
10655,blaskic,BLAHSH-keech
10656,jaruzelski, yah-roo-ZEHL-skee
10657,vranitzky, vrah-NEET-skee
10658,shola,Shoh-lah
10659,arnault,ahr-NOH
10660,navjot,Nuhv-joht
10661,erwei,Uhr-Way
10662,udayan,Oo-die-yahn
10663,maxence,Mahk-sahns
10664,oviedo, oh-vee-A-doh
10665,peter,PEH-ter
10666,xian,shee-AHN
10667,bidzina,bihd-ZEE-nah
10668,berthold,behr-told
10669,praljak,PRAHL-yahk
10670,lenart, LEHN-ahrt
10671,kohout,KOH-hoht
10672,prashant,PRA-shant
10673,petros,PEH-trohs
10674,shcherban,shehr-BAHN
10675,otieno,oh-tyeh-NO
10676,khadijah,Kah-dee-jah
10677,nattaya,naht-TAH-yah
10678,jérôme,zhay-rohm
10679,heitor,HEY-tor
10680,samar,sah-MAR
10681,luiz ,loo-EESS 
10682,roger,roo-ZHAY
10683,necas, NEH-chahs
10684,tommy,TAH-mee
10685,himanshu,Hee-mahn-shoo
10686,maëlie,mah-eh-lee
10687,sevilay,seh-vee-lahy
10688,esam,EH-sah
10689,esha,Eh-shah
10690,wapakabulo,wah-pah-kah-BOO-loh
10691,itai,ee-TAI
10692,plevneliev,plehv-nyeh-LYEHF
10693,jessen,YEH-sehn
10694,urte,OOR-teh
10695,naoto,nah-OH-TOH
10696,kanadoglu,kah-NAH-doh-loo
10697,casilda,kah-see-ldah
10698,kajiyama, kah-jee-YAH-mah
10699,hadjidakis,hah-jee-DAH-kees
10700,kucan, KOO-chahn
10701,meenakshi,Mee-na-kshi
10702,spiric, SHPEE-rihch
10703,pampuro,pahm-POO-roh
10704,paroubek, PAH-roh-behk
10705,bhavika,Buh-vee-kuh
10706,diaconescu,dee-ah-koh-NEHS-koo
10707,norman,NOHR-MAHN
10708,shoigu,shoy-GOO
10709,preetinder,Preet-een-dehr
10710,verena,veh-reh-nah
10711,khasimov,hah-SEEM-awf
10712,tavakkoli,tah-vah-koh-LEE
10713,eve,eev
10714,villinger,VEE-leen-ghehr
10715,eshita,Eh-shee-tuh
10716,habibollah,hah-bee-boh-LAH
10717,khmer,K-MEHR
10718,bimantoro,bee-mahn-TOH-roh
10719,asadollah,ah-soh-doh-LAH
10720,aquino,ah-KEE-noh
10721,shoigu, shoy-GOO
10722,rais,rah-ees
10723,uzoh,Oo-zoh
10724,kiran,Kee-raan
10725,pecorelli,peh-kohr-REH-lee
10726,mary,MEH-ree
10727,panayiotis,pah-NAH-yoh-tees
10728,malefia,mah-leh-fee-ah
10729,natália,naa-taal-yaa
10730,halgan,HAHL-gahn
10731,darmono,dahr-MOH-noh
10732,nasrin, nahs-REEN
10733,hang-kyung,HAHNG-KYUHNG
10734,karatzas,kah-RAHT-zas
10735,duofei,Dwor-Fay
10736,ali,ah-lee
10737,isra,Ees-rah
10738,knezevic,k-NEHZH-eh-vihch
10739,binyamin,bihn-yah-MEEN
10740,ghusun,ghoo-SOON
10741,gabriele,gah-bree-eh-leh
10742,francesco,fran-chehs-koh
10743,miranda,mi-RAN-duh
10744,laurynas,lau-REEN-ahs
10745,rene,REH-nay
10746,marcelline,Mar-suh-leen
10747,hyojin,Hyoh-jeen
10748,chernenko, chehrn-YEHN-koh
10749,alekperov, al-ehk-PEH-rawf
10750,theoneste,tay-oh-NEHST
10751,gudermes,goo-dyihr-M-YEHS
10752,olol,OH-lol
10753,krenz,KREHNTS
10754,tamerlan,tah-mehr-LAHN
10755,vivian,VEE-vee-an
10756,ayaan,uh-yahn
10757,qureshi,Koo-reh-shee
10758,mashaee, mash-aw-YEE
10759,qadri,KAH-dree
10760,gihan,gee-HAHN
10761,natan,NAH-tan
10762,phakpoom,phak-POOM
10763,miikka,MEE-kkah
10764,sharmaine,SHAR-mayn
10765,sankoh,SAN-koh
10766,abebe,ah-beh-beh
10767,nursultan,noor-suhl-TAHN
10768,ciller, chee-LEHR
10769,fatma,Fat-ma
10770,puntland,POONT-land
10771,gilbert,zheel-B-AIR
10772,hilal,HEE-lahl
10773,navdeep,Nuhv-deep
10774,nazal,nah-ZAHL
10775,zaynab,ZAYN-ab
10776,renson,REHN-suhn
10777,baccouche,bah-KOOSH
10778,shinui,shih-NOO-ee
10779,zeljko,ZHEHL-koh
10780,desai,dehs-EYE
10781,izwan,eez-wahn
10782,bachelet,bah-cheh-LET
10783,gross, GROHSS
10784,balcerowicz, bahl-tseh-ROH-vihch
10785,hadad, HAH-DAD
10786,dagmawit,dahg-mah-weeht
10787,christodoulides,krees-toh-doo-LEE-dehs
10788,timofey,tee-MOH-feh
10789,turhalli, toor-hah-LEE
10790,ian,EE-an
10791,mally,mah-LEE
10792,shahak, SHAH-hahk
10793,mironov, mih-RAW-nawf
10794,basaam,bah-SAM
10795,ateeq,ah-TEEK
10796,emi,eh-mee
10797,joung-binn,EE-JAWNG-BIHN
10798,tuija,TOO-yah
10799,eban,EE-bahn
10800,beyan,beh-yahn
10801,bukejlovic, boo-KAY-loh-vihch
10802,kamilov,kah-MEE-lawf
10803,yettaw,yeh-TAH-OH
10804,kryvyi,krih-VWEE 
10805,fanilo,fah-nee-loh
10806,roncevic, RAHN-cheh-vihch
10807,sneir,(suh)NEER
10808,robert,rohb-AIR
10809,aquino, ah-KEE-noh
10810,pires, PEE-rehs
10811,lesin, LEH-sihn
10812,joung,EE-JAWNG
10813,huilin,Hway-Leen
10814,uzair,oo-zahy-er
10815,manos,MAH-nos
10816,tamir,TAH-meer
10817,panteleimon,Pahn-TEH-lay-mohn
10818,manroop,Mahn-roop
10819,letta, LEH-tah
10820,sotomayor,soh-tohm-eye-YOHR
10821,aldi,AHL-dee
10822,hannan,hah-NAN
10823,ljajic, L-(Y-EYE)-ch
10824,farah,FAH-ruh
10825,seoyeon,Suh-yuhn
10826,ayyad,EYE-yahd
10827,fatai,Fah-tah-ee
10828,fonthip,fawn-thip
10829,aleksandrov,ah-lehk-sahn-DROHV
10830,araghchi,aah-RAWNG-chee
10831,hawo,HAH-wo
10832,phannee,pahn-NEE
10833,roger,roh-ZHAY
10834,betlehem,beht-leh-hem
10835,apollinaire,Ah-poh-lee-nehr
10836,lawrence,LAW-rehnts
10837,ertugrul,EHR-too-rool
10838,bahceli,BAH-jeh-lee
10839,rabia,RAH-bee-ah
10840,covic, CHAW-veech
10841,seonmi,Sun-mee
10842,davion,DAY-vee-uhn
10843,facusse, fah-koo-SAY
10844,ummkulthum,oomkool-THOOM
10845,grabar,GRAH-behr
10846,anmoldeep,An-mol-deep
10847,poraz, poh-RAHZ
10848,syazwan,syah-zwahn
10849,joschka,YOHSH-kah
10850,s?la,see-lah
10851,mebrahtu,meh-braht-hoo
10852,hajanirina,hah-jah-nee-ree-nah
10853,pasko, PAHS-kaw
10854,delor,duh-LOHR
10855,ngendakumana,(n)GHEHN-dah-koo-MAH-nah
10856,sadiq,SAH-DIHK
10857,eurico,yoo-REE-koh
10858,viviana,vee-vee-ah-nah
10859,vorobyov,vaw-rawb-YAWF
10860,kalypso,kah-LEEP-so
10861,koptev, KAWPT-yehf
10862,haruthai,hah-roo-THAI
10863,tanuja,Tah-noo-juh
10864,bouchar,boo-SHAHR
10865,sagardeep,SAH-gar-deep
10866,niyitegeka, nee-YEE-tay-geh-kah
10867,olivier,Oh-lee-vyeh
10868,pravin,prah-VEEN
10869,ilisapeci,ee-lee-sah-peh-thee
10870,parts,PAHRTS
10871,levitte,LEH-veet
10872,daina,DAY-nah
10873,atif,AH-tihf
10874,sharnell,shahr-NEL
10875,andualem,ahn-doo-ah-lehm
10876,dante,DAHN-tay
10877,ukachi,oo-kah-chee
10878,jianwei,Jyen-Way
10879,xunli,Shwen-Lee
10880,pavel,PAH-vehl
10881,katlyn,KAT-lin
10882,angel,An-jel
10883,rugunda, roo-GOON-dah
10884,kagame,kah-GAH-meh
10885,benedek,beh-neh-dek
10886,sadako,SAH-DAH-KOH
10887,sisulu,soo-SOO-loo
10888,muzadi,moo-ZAH-dee
10889,gemba, GHEHM-bah
10890,rusmajli,roos-M-EYE-lee
10891,charles, CHAHRLZ
10892,abdirahman,ab-deer-RAH-mahn
10893,ningjun,Ning-Joon
10894,djordjevic, JOHR-jeh-vihch
10895,mutebutsi, moo-tay-BOOT-see
10896,kuroyedov, koo-raw-YEH-dawf
10897,baudouin,bow-DWAN
10898,raphael,Rah-fah-el
10899,guler,GOO-lahr
10900,khair,KHAH-eer
10901,hoyte,HOY-T
10902,xadiiq,HAH-deeq
10903,santana, sahn-TAH-nah
10904,anton,AHN-tohn
10905,agboola,Ahg-boo-lah
10906,siham,SEE-ham
10907,lajevardi,lah-jeh-vahr-DEE
10908,lavisha,La-vi-sha
10909,gogiashvili, goh-gyahsh-VEE-lee
10910,babel,BAB-uhl
10911,holum,HAH-luhm
10912,faridoun,fah-ree-DOON
10913,manraj,Mahn-rahj
10914,ijaw,EE-jaw
10915,emsis,EHM-sihs
10916,frechette, freh-SHEHT
10917,kwame,kwah-meh
10918,chuluunbaatar,choo-loon-bah-tahr
10919,gabin,gah-ban
10920,rehmana,reh-mah-nah
10921,bogale,boh-gah-leh
10922,omari,oh-MAH-ree
10923,wirote,wee-roh-teh
10924,sambu,SAM-boo
10925,naguib,nah-GEEB
10926,tshibanda, CHEE-bahn-dah
10927,abdulrahman,AB-dool-RAH-mahn
10928,seiji,say-EE-jee
10929,okada,OH-kah-dah
10930,norac, NAW-rahts
10931,mumbengegwi,moom-behn-GHEHG-wee
10932,alemnesh,ah-lehm-neesh
10933,león,leh-ohn
10934,marsha,MAR-shuh
10935,tupeni,too-peh-nee
10936,auli,OW-lee
10937,movsar,mawv-SAHR
10938,reuben,roo-ben
10939,kifle,keef-leh
10940,muhammad,muh-HAH-mahd
10941,demetrio,deh-meh-tree-oh
10942,mathurin,Mah-too-rahn
10943,beltrán,behl-trahn
10944,hmimssa,huh-MIHM-sah
10945,jolame,joh-lah-meh
10946,brazauskas, brah-ZAWS-kahs
10947,makdoom,mahk-DOOM
10948,ehud,eh-HOO-D
10949,mihajlov,mee-H-EYE-lahv
10950,maksoud,mahk-SOOD
10951,cavic, CHAH-vihch
10952,simic, SEE-meech
10953,jamila,jah-MEE-luh
10954,dalva,DAL-vah
10955,inés,ee-nes
10956,levy,LAY-vee
10957,aili,EYE-lee
10958,tambo,TAHM-boh
10959,borisovich,boh-ree-SOH-vich
10960,mahatma,mah-HAHT-mah
10961,aziz, ah-ZEES
10962,jasnoor,Jas-noor
10963,shaoqing,Shhow-Cheeng
10964,stanislav,STAHN-ee-slahv
10965,bharti, BAHR-tee
10966,hiwot,hee-woht
10967,dareen,dah-REEN
10968,zhiqiang,Jrr-Chee-ahng
10969,ghina,GHEE-nah
10970,brezezinski, breh-ZHIHN-skee
10971,vahidi, vah-hee-DEE
10972,sikatana,SKAH-tah-nah
10973,ioannou,yo-AH-noo
10974,kipkorir,KEEP-KOH-reer
10975,raed,REYD
10976,vladimir,VLAH-dih-meer
10977,fyodorov,F-YOH-duh-rawf
10978,miisa,MEE-sah
10979,maskhadov, mahs-KAH-dawf
10980,meshal,MEH-shahl
10981,buyoya,boo-YOH-yah
10982,aydin,EYE-dehn
10983,berisha, beh-RIH-shah
10984,buthelezi,boo-teh-LAY-zee
10985,bilan,BEE-lan
10986,zuhair,zoo-HAYR
10987,kaparo,kah-PAH-roh
10988,rina,Ree-na
10989,zarafshan,zah-rahf-SHAHN
10990,butkevicius, buht-KAH-veh-chuhs
10991,longuet, LAWNG-ih
10992,moyo,MOY-oh
10993,wafa,Wah-fah
10994,lucinda,loo-theen-dah
10995,gine,GEE-neh
10996,bellina,beh-lee-nah
10997,emir,EE-meer
10998,alexis,ah-LEHK-sees
10999,ferenc,feh-rents
11000,mamboundou, mahm-BOON-doo
11001,haytham,HAY-thahm
11002,pariya,pah-REE-yah
11003,aleksandrov, ah-lehk-sahn-DROHV
11004,dian,DEE-ahn
11005,ikram,IHK-rahm
11006,masika,mah-see-kah
11007,nasteexo,nas-TEE-khoh
11008,adrian,ay-dree-ahn
11009,konate, koh-NAH-tay
11010,baptiste,bap-teest
11011,meimarakis, may-mah-RAH-keess
11012,shizuka,shee-zoo-kah
11013,issoufou,ee-soo-FOO
11014,ruini,roo-EE-nee
11015,khosravi,kohs-rah-VEE
11016,manu,Man-oo
11017,khalifa,KHAH-lee-fah
11018,beatrix,BAY-eh-trihks
11019,sibal, SIH-bl
11020,ivanovna,EE-vah-NOHV-nah
11021,gerard,zheh-RAHR(d)
11022,aaliyah,Ah-lee-yah
11023,rajha, RAHJ-hah
11024,denktas,DEHNK-TAHSH
11025,viachorka, vee-CHOHR-kah
11026,nikolaj,nee-ko-LYE
11027,nataniela,nah-tah-nee-eh-lah
11028,krashenninikov,krah-shee-NEE-nee-kawf
11029,vuyani,voo-yah-nee
11030,bodrov,buh-DRAWF
11031,sri,SREE
11032,abilov, ah-BEE-lawv
11033,gasana,gah-SAHN-ah
11034,bonyongwe, bawn-YAWNG-way
11035,elvira,el-VEE-rah
11036,salsabila,sal-sah-bee-lah
11037,chirag,Chee-ruhg
11038,nor,nor
11039,gantz,GAHNTZ
11040,monja,MOHN-jah
11041,avtar,Av-tar
11042,saleh,SAW-leh
11043,ceausescu, chow-oo-SHEHS-koo
11044,urmas,OOR-mahs
11045,mayanna,my-AHN-nah
11046,kirill, kih-REEL
11047,minja,MEEN-yah
11048,ninghua,Ning-Hwah
11049,sahabi, sah-hah-BEE
11050,temitayo,Teh-mee-tah-yoh
11051,ibrahim,EE-brah-heem
11052,heinonen,HEY-noh-nen
11053,majali,mah-JAH-lee
11054,mohammad,MO-ham-mad
11055,gicheru,gee-CHEH-roo
11056,lamya,LAM-yah
11057,grace,grayss
11058,assange, ah-SAHNJ
11059,abdurahim,ab-doo-rah-HEEM
11060,chafik,SHAH-feek
11061,affi,AH-fee
11062,caspar,KAS-pahr
11063,juraj,YOOR-eye
11064,sornchai,sorn-chai
11065,vaheed,vah-HEED
11066,saula,sow-lah
11067,braghis,BRAH-gihsh
11068,majdi,MAHJ-dee
11069,romina,roh-mee-nah
11070,basil,BAH-sil
11071,adam,adam
11072,esperon,ehsp-AIR-ohn
11073,joonas,YOH-nahs
11074,ignatieff, ihg-nah-tee-EFF
11075,kosisochukwu,Koh-see-soh-choo-kwoo
11076,massouda,mah-soo-DAH
11077,alexzandra,uh-lex-zan-dra
11078,oleh,OH-lehk
11079,gadi,GAH-dee
11080,berlyn,bur-lin
11081,gachechiladze, gah-cheh-chee-LAHD-zeh
11082,bizhan,bee-ZHAHN
11083,antonakopoulos,ahn-toh-nah-KOH-poo-lohss
11084,jelagat,jay-lah-gaht
11085,vyacheslav,vee-EH-cheh-slahf
11086,keita,KAY-tah
11087,umoh,Oo-moh
11088,pihla,PEE-lah
11089,jaya,Jay-uh
11090,gehad,geh-HAHD
11091,sadi, SAH-dee
11092,refugio, ray-FOO-hee-oh
11093,tabare,tah-bah-RAY
11094,alyoshin,ahl-YOH-shihn
11095,santi,SAHN-tee
11096,rajahussain,ra-ja-hus-sain
11097,nkosinathi,n-koh-see-nah-tee
11098,isakov, ih-SAH-kawf
11099,alberto,al-BEHR-toh
11100,mammedyarov,mah-mehd-YAHR-awf
11101,daiyu,Dye-Yoo
11102,nkomo,n-KOH-moh
11103,angeloz, ahng-hay-LOHS
11104,cianna,see-AN-uh
11105,iman,ee-MAHN
11106,chanida,CHAH-nee-dah
11107,tristan,TRIS-tuhn
11108,mavrogiannis,mahv-roh-YAH-nees
11109, zeev,zeh-EHV
11110,milutinovic, mee-loo-TEE-noh-vihch
11111,andrade,ahn-DRAH-dah
11112,eleonore,eh-lee-oh-noh-reh
11113,girish,Gee-ree-sh
11114,izzan,ee-zahn
11115,gerard,zhay-RAHR
11116,katie,kay-tee
11117,dilan,dee-lahn
11118,simranjot,sihm-ran-JOT
11119,zhaolin,Jow-Leen
11120,daahir,DAH-heer
11121,ademi, ah-DEH-mee
11122,assoa,ah-SWAH
11123,carbone,kahr-BOH-nee
11124,katrina,kuh-TREE-nah
11125,emsis, EHM-sihs
11126,noble,NOH-buhl
11127,felicia,feh-lee-see-ah
11128,zewdu,zehw-doo
11129,gurmandeep,Gur-man-deep
11130,raxma,RAKH-mah
11131,bachtiar, bahk-tee-AHR
11132,kohana,koh-hah-nah
11133,nasteexo,nas-TEEK-sho
11134,schepin,SHAY-pihn
11135,rebeca,reh-beh-kah
11136,camellia,kah-MEEL-lee-ah
11137,aleksandras,ah-lehk-SAHN-drahs
11138,ditte,DIT-teh
11139,ro,roh
11140,zhangjun,Jahng-Joon
11141,otto,AH-toh
11142,bucmys,booch-MEES
11143,santoso,san-TOH-soh
11144,mari,MAH-ree
11145,hattam, HAT-tehm
11146,giselle,jee-sehl-leh
11147,leonhard,lay-awn-hahrd
11148,giselle,ji-ZEL
11149,tito,tee-toh
11150,arseniy,ahr-SEHN-yee
11151,ceren, SAHN-chehs
11152,leovigildo,leh-oh-vee-heel-doh
11153,robin,rah-bin
11154,warigia,wah-ree-gee-ah
11155,ramneet,raam-neet
11156,leung,lee-YOONG
11157,imari,ee-mah-ree
11158,eduard,ehd-wahrt
11159,rostislavovna,rohs-tee-SLAHV-ohv-nah
11160,søs,SUS
11161,qaboos, KAH-AH-boos
11162,balfour, BAL-foor
11163,sade,sah-deh
11164,philemon, fihl-eh-MOHN
11165,igbal,IHG-bahl
11166,sonia,SOH-nee-uh
11167,berhane,ber-hah-neh
11168,orli,OR-lee
11169,marinich, mah-REE-neech
11170,reid,reed
11171,naveh, nah-VEH
11172,latika,Lah-tee-kah
11173,zorba,ZOR-bah
11174,preeti,pree-tee
11175,kurecik,koo-REH-jeek
11176,umu,OO-moo
11177,leahy,LAY-hee
11178,aigars,EYE-grrs
11179,jari,YAH-ree
11180,sabreena,Sa-bree-nuh
11181,veikko,VAY-koh
11182,balladur, bah-lahd-UHR
11183,brent,BREHNT
11184,hanne,HAH-neh
11185,rajesh,Rah-jesh
11186,martelly, mahr-TEH-lee
11187,basescu,bah-SEHS-koo
11188,daichi,dah-ee-chee
11189,manpreet,Mahn-preet
11190,orapan,oh-rah-pahn
11191,elnour,elNOOR
11192,hiroto,hee-roh-toh
11193,ulemek, OO-leh-mehk
11194,jannah,jan-nah
11195,glavas, GLAH-vash
11196,birger,BEER-ger
11197,suman,Su-man
11198,nihan,nee-hahn
11199,ning-hsiang,NEENG-SHAHNG
11200,stalin, STAH-lihn
11201,platon,PLAH-tohn
11202,rasha,RAH-shah
11203,ivasiuk, ee-vahs-YOOK
11204,pankov, pahn-KAWF
11205,anjali,An-ja-li
11206,salih,sah-LIH
11207,thales,TAH-les
11208,will,WIL
11209,jokic,YOH-kihch
11210,jone,joh-neh
11211,octavio,ohk-tah-vyoh
11212,aussaresses,OH-sah-rehs
11213,leah,LEE-ah
11214,emad,eh-MAHD
11215,waldemar,vahl-DEH-mahr
11216,diemu,DYEH-moo
11217,okah,OH-kah
11218,kikwete,kee-KWEH-teh
11219,narisara,nah-ree-sah-rah
11220,antoniou,ahn-TOH-nee-oo
11221,mushikiwabo, moo-shee-KEE-wah-boh
11222,morufat,Moh-roo-faht
11223,kreitzberg, KRAYTS-behrg
11224,wacera,wah-tser-ah
11225,kumalo,koo-MAH-loh
11226,tzortzopoulos,tzohrt-ZOH-poo-lohs
11227,somchai,sawm-CHAI
11228,khurshid,koor-SHEED
11229,qotb,kotb
11230,michail,mee-KHAIL
11231,nayef,N-EYE-ehf
11232,mohd,MOHD
11233,hector,EHK-tor
11234,heinonen, HAY-noh-nihn
11235,sayeh, SAY-yeh
11236,chaudhari,CHOW-deh-ree
11237,doumbia, DOOM-bee-ah
11238,makki,mah-KEE
11239,uzochi,Oo-zoh-chee
11240,busayo,Boo-sah-yoh
11241,fanny,fahn-nee
11242,gurjit,Goor-jeet
11243,tamminen,TAM-mee-nen
11244,tarasovich,TAH-rah-soh-vich
11245,maël,mah-el
11246,ismail,IHSS-m-eye-ehl
11247,william,wil-yahm
11248,wilfried,vil-freed
11249,nnedimma,Nneh-dee-mah
11250,anand,A-nand
11251,malakand,MAH-lah-kahnd
11252,hafez,hah-FEZ
11253,kukan, KOO-kahn
11254,kabir, kah-BEER
11255,taus,TAH-oos
11256,jahanbegloo, jah-hahn-behg-LOO
11257,aahana,aa-hah-nuh
11258,aarne,AHR-neh
11259,jarrar,jah-RAHR
11260,katia,KAH-tee-ah
11261,kalle,KAL-leh
11262,reko,REH-koh
11263,valls,VAHL-SS
11264,navinbhai,nuh-VEEN-bhai
11265,theresia,the-ree-zee-ah
11266,cama,cah-mah
11267,ruth,ROOTH
11268,allan,AL-ann
11269,omid,Oh-meed
11270,bolsonaro, Bol-zo-na-row
11271,platon,plah-TOHN
11272,hodan,HO-dahn
11273,devansh,Deh-vahnsh
11274,alija,AH-lee-ah
11275,milei,ME-LAY-EE
11276,starovoitova,stah-roh-VOY-toh-vah
11277,divyaansh,Dee-vyah-ahnsh
11278,mirwais,Meer-wah-ees
11279,potebenko, poh-teh-BEHN-kaw
